 n_tokens_title, num_hrefs, average_token_length, is_weekend, global_sentiment_polarity, title_sentiment_polarity, shares, popularity, workday, data_channel_Entertainment, data_channel_Lifestyle, data_channel_Other, data_channel_Social Media, data_channel_Tech, data_channel_World
7.0,9.0,4.78694158076,0.0,0.2025,0.2,343,Very Poor,1,0,1,0,0,0,0
6.0,17.0,4.81008583691,0.0,0.14551459719100002,0.0,393,Very Poor,1,0,0,0,0,0,0
8.0,8.0,4.11511789182,0.0,0.189130140693,1.0,472,Very Poor,1,0,0,0,0,1,0
10.0,13.0,4.90968801314,0.0,0.0892756132756,0.25,140,Very Poor,1,0,0,0,0,0,0
7.0,10.0,4.8508771929800005,0.0,0.0833133971292,0.0,369,Very Poor,1,0,0,0,0,1,0
9.0,4.0,4.70428015564,0.0,0.144264069264,0.0,578,Very Poor,1,1,0,0,0,0,0
9.0,17.0,4.76359338061,0.0,0.089041456229,-0.1,196,Very Poor,1,0,0,0,0,0,1
8.0,10.0,4.109360519,0.0,0.108217240797,0.33333333333299997,417,Very Poor,1,0,1,0,0,0,0
9.0,11.0,5.090909090909999,0.0,0.15243030303,-0.1,86,Very Poor,1,0,0,0,0,1,0
10.0,22.0,4.9165154265,0.0,0.0351184986511,-0.4,643,Very Poor,1,0,0,0,0,0,1
7.0,9.0,4.76219512195,0.0,0.032134502924000004,0.0,582,Very Poor,1,1,0,0,0,0,0
10.0,4.0,4.80898876404,0.0,0.166666666667,-0.125,575,Very Poor,1,0,0,1,0,0,0
10.0,6.0,5.0799031477,0.0,0.0397777777778,0.0,119,Very Poor,1,0,0,0,0,0,0
8.0,3.0,4.67441860465,0.0,-0.165740740741,0.0,358,Very Poor,1,0,1,0,0,0,0
8.0,17.0,4.360675512669999,0.0,0.149822807911,0.0,332,Very Poor,1,0,0,0,0,0,0
9.0,5.0,5.12880143113,0.0,0.0351847041847,0.2,535,Very Poor,1,0,0,0,0,0,1
10.0,12.0,4.891,0.0,0.12667977240800002,0.6,190,Very Poor,1,0,0,0,0,0,1
6.0,11.0,4.67669172932,0.0,0.17111430236400002,0.0,127,Very Poor,1,0,1,0,0,0,0
7.0,20.0,4.64411764706,0.0,0.108257020757,0.0,566,Very Poor,1,0,0,0,1,0,0
11.0,7.0,4.85,1.0,0.07989177489180001,0.0,258,Very Poor,0,0,0,0,0,0,1
9.0,15.0,4.772619047619999,0.0,0.0745180799593,0.6,448,Very Poor,1,0,0,0,0,0,0
10.0,8.0,4.45840707965,0.0,0.034380165289300005,0.11818181818199999,621,Very Poor,1,1,0,0,0,0,0
9.0,12.0,4.98430493274,0.0,0.0473747680891,-0.166666666667,123,Very Poor,1,0,0,0,0,0,1
8.0,10.0,4.9082278481,0.0,0.0951048951049,0.13636363636399998,639,Very Poor,1,0,0,0,0,0,1
8.0,15.0,4.77142857143,0.0,0.039912864912900005,0.0,618,Very Poor,1,0,0,0,0,0,1
10.0,19.0,4.9248434238,0.0,0.104955808081,0.13636363636399998,151,Very Poor,1,0,0,0,0,0,1
9.0,15.0,4.86030428769,0.0,0.178379273787,0.25,495,Very Poor,1,0,0,0,0,1,0
11.0,7.0,4.8944954128400004,0.0,-0.049797979798,0.0,609,Very Poor,1,1,0,0,0,0,0
10.0,5.0,4.85626911315,0.0,0.0950324675325,-0.4,494,Very Poor,1,0,0,0,0,0,1
10.0,3.0,4.617760617759999,0.0,0.00696114585003,0.0,436,Very Poor,1,1,0,0,0,0,0
10.0,10.0,4.7337962962999995,0.0,0.2107004107,0.157142857143,534,Very Poor,1,0,0,0,0,0,0
9.0,9.0,4.06313131313,0.0,0.132670454545,0.0,91,Very Poor,1,0,0,1,0,0,0
10.0,4.0,4.20512820513,0.0,0.0994841269841,0.0,612,Very Poor,1,1,0,0,0,0,0
10.0,8.0,4.73816155989,0.0,0.162025974026,0.0,525,Very Poor,1,0,0,0,0,0,0
10.0,8.0,4.70932754881,0.0,0.11857315389900001,0.0,162,Very Poor,1,0,0,0,0,1,0
11.0,9.0,4.6368876080699994,0.0,0.190041544477,0.167424242424,624,Very Poor,1,0,0,0,0,1,0
12.0,2.0,4.52577319588,0.0,0.11266835016799999,0.0,602,Very Poor,1,1,0,0,0,0,0
7.0,26.0,4.84910965323,0.0,0.06528040824919999,0.0,263,Very Poor,1,0,0,0,0,0,0
9.0,10.0,4.18903150525,0.0,0.06753513975740001,0.5,585,Very Poor,1,0,1,0,0,0,0
10.0,3.0,5.1952662721900005,0.0,0.106686429513,0.0,606,Very Poor,1,0,0,0,0,0,1
12.0,6.0,4.6641791044800005,0.0,0.0223544973545,0.0,586,Very Poor,1,0,0,0,0,0,1
10.0,6.0,4.64035087719,0.0,0.12451576201600001,0.0,95,Very Poor,1,1,0,0,0,0,0
11.0,6.0,4.5534591195,0.0,0.015625,0.0,454,Very Poor,1,0,0,0,0,0,1
11.0,5.0,4.70434782609,0.0,0.18455988456,0.13636363636399998,531,Very Poor,1,1,0,0,0,0,0
7.0,8.0,4.96981891348,0.0,0.155184610076,0.0,181,Very Poor,1,0,0,0,0,1,0
8.0,11.0,4.4679245283,0.0,0.103728070175,0.0,251,Very Poor,1,0,0,0,1,0,0
13.0,14.0,5.492492492490001,0.0,0.15489718614700002,0.375,505,Very Poor,1,0,0,0,0,0,0
6.0,7.0,4.773462783169999,0.0,-0.0104166666667,0.0,317,Very Poor,1,0,0,1,0,0,0
7.0,9.0,4.77672209026,0.0,0.203632478632,0.0,500,Very Poor,1,1,0,0,0,0,0
5.0,3.0,4.745856353590001,0.0,0.222786304604,0.0,548,Very Poor,1,0,0,0,0,0,0
10.0,14.0,4.8492462311599995,0.0,0.12255509641899999,0.15,146,Very Poor,1,0,0,0,0,0,1
9.0,3.0,4.951219512200001,0.0,0.0805555555556,0.25,456,Very Poor,1,0,0,1,0,0,0
10.0,4.0,4.47435897436,0.0,0.24828009828000003,0.0,535,Very Poor,1,0,0,0,0,1,0
11.0,6.0,4.754120879119999,0.0,0.0378973683322,0.25,624,Very Poor,1,0,0,0,0,0,1
8.0,5.0,5.36940298507,0.0,0.17268939393899999,0.0,620,Very Poor,1,0,0,0,0,0,0
11.0,3.0,4.50357142857,0.0,0.0610901467505,0.133333333333,556,Very Poor,1,1,0,0,0,0,0
8.0,9.0,4.600364963500001,0.0,0.165319548872,0.0,324,Very Poor,1,0,1,0,0,0,0
10.0,11.0,4.87781954887,0.0,0.09377228163990001,0.0,466,Very Poor,1,0,0,0,0,0,1
11.0,6.0,4.863414634150001,0.0,0.17678571428599998,0.0,483,Very Poor,1,0,0,0,0,0,0
15.0,6.0,4.5350877193,0.0,0.335795454545,-0.125,442,Very Poor,1,0,0,0,0,0,0
9.0,11.0,4.872561768530001,0.0,0.0940781440781,0.16,383,Very Poor,1,0,0,0,0,1,0
7.0,21.0,4.93170731707,0.0,0.09942262430130001,0.0,102,Very Poor,1,0,0,0,0,0,1
10.0,3.0,4.16756756757,0.0,0.154029793736,0.0,517,Very Poor,1,0,0,0,0,1,0
13.0,4.0,4.713615023469999,0.0,0.232744107744,0.178787878788,624,Very Poor,1,0,0,0,0,0,0
7.0,5.0,4.511520737330001,0.0,0.365625,0.0,527,Very Poor,1,1,0,0,0,0,0
9.0,8.0,5.16640502355,0.0,0.0492380952381,0.0,64,Very Poor,1,0,0,0,0,0,1
9.0,11.0,5.290969899669999,0.0,-0.004848484848479999,0.0,430,Very Poor,1,0,0,0,0,0,1
10.0,6.0,4.77813504823,0.0,0.09912881650979999,0.0,527,Very Poor,1,1,0,0,0,0,0
11.0,28.0,4.76842105263,0.0,0.0211321287408,0.4,346,Very Poor,1,1,0,0,0,0,0
8.0,12.0,4.305647840530001,0.0,0.13079635642100002,0.0,357,Very Poor,1,0,0,0,0,1,0
8.0,3.0,5.0875,0.0,0.07083333333330001,0.1,82,Very Poor,1,0,0,0,0,1,0
11.0,13.0,4.78947368421,0.0,0.139130434783,0.4,576,Very Poor,1,0,0,0,0,0,0
9.0,12.0,4.7371967655,0.0,0.116762987013,-0.133333333333,642,Very Poor,1,0,0,0,0,0,1
8.0,16.0,4.86021505376,0.0,0.17177103258499998,0.0,268,Very Poor,1,0,0,0,0,0,1
7.0,20.0,4.74273858921,0.0,0.38757999247100006,0.4,435,Very Poor,1,0,0,1,0,0,0
9.0,2.0,5.15671641791,0.0,0.125,0.0,484,Very Poor,1,1,0,0,0,0,0
10.0,34.0,4.75574112735,0.0,0.306528417819,0.0,517,Very Poor,1,0,0,1,0,0,0
9.0,9.0,4.73684210526,0.0,0.0971468331549,0.0,285,Very Poor,1,0,0,0,0,1,0
8.0,11.0,5.26241134752,0.0,0.0900342130987,0.0,116,Very Poor,1,0,0,0,0,1,0
11.0,6.0,4.61111111111,0.0,0.0302631578947,-0.34375,536,Very Poor,1,0,0,0,0,0,1
6.0,20.0,4.9511514305699995,0.0,0.07094398441449999,-0.25,295,Very Poor,1,1,0,0,0,0,0
10.0,28.0,4.60413793103,1.0,0.08217692801030001,0.0,429,Very Poor,0,0,0,0,0,1,0
11.0,3.0,5.00793650794,0.0,0.191477272727,0.7,461,Very Poor,1,0,0,0,0,0,0
12.0,12.0,4.193494578819999,0.0,0.0891604892158,0.0,432,Very Poor,1,0,0,0,0,1,0
7.0,10.0,4.75666666667,0.0,0.19298245614,0.0,448,Very Poor,1,0,1,0,0,0,0
10.0,10.0,5.038374717830001,0.0,0.0421219585013,0.0,569,Very Poor,1,0,0,0,0,0,1
8.0,6.0,5.22503160556,0.0,0.11896759805900001,0.0,408,Very Poor,1,0,0,0,0,0,1
10.0,2.0,4.646464646459999,0.0,0.158333333333,0.0,402,Very Poor,1,0,0,1,0,0,0
9.0,3.0,4.32792207792,0.0,0.00343406593407,0.6,614,Very Poor,1,0,0,0,0,0,0
10.0,3.0,4.86206896552,0.0,0.34375,0.4,622,Very Poor,1,0,0,0,0,1,0
9.0,7.0,4.66841186736,0.0,0.08759820426489999,0.0,313,Very Poor,1,0,0,0,0,1,0
12.0,5.0,4.4369287020099994,0.0,0.152536231884,0.0,538,Very Poor,1,0,0,1,0,0,0
9.0,12.0,4.7002262443400005,0.0,0.195874458874,0.5,264,Very Poor,1,0,0,0,0,1,0
9.0,6.0,5.1404109588999995,0.0,0.0155555555556,0.0,591,Very Poor,1,0,0,0,0,0,1
9.0,18.0,5.0150862069,0.0,0.191345598846,0.0,559,Very Poor,1,0,0,0,0,0,0
14.0,7.0,4.62544169611,0.0,0.287304593555,0.0,629,Very Poor,1,1,0,0,0,0,0
11.0,7.0,4.65182829889,0.0,0.0979694908266,0.4,588,Very Poor,1,0,0,0,0,1,0
11.0,9.0,5.32748538012,0.0,0.166287878788,0.5,585,Very Poor,1,0,0,0,0,0,0
11.0,5.0,4.459854014599999,0.0,0.0116979903565,-0.5,633,Very Poor,1,1,0,0,0,0,0
9.0,13.0,4.88358208955,0.0,0.148459448715,0.4,279,Very Poor,1,0,0,0,0,1,0
8.0,7.0,4.71014492754,0.0,0.190058750773,0.0,123,Very Poor,1,1,0,0,0,0,0
9.0,10.0,4.81504065041,0.0,0.125902906617,0.0,224,Very Poor,1,0,0,0,0,1,0
9.0,6.0,4.5,0.0,0.048011363636400003,0.0,602,Very Poor,1,1,0,0,0,0,0
9.0,5.0,4.4773584905699995,0.0,0.0304254079254,0.0,497,Very Poor,1,1,0,0,0,0,0
12.0,5.0,4.4952380952399995,0.0,0.227777777778,-0.125,583,Very Poor,1,0,0,0,0,0,0
11.0,9.0,5.17597765363,0.0,0.029026610644299997,-0.4,590,Very Poor,1,0,0,0,0,0,1
10.0,3.0,4.45161290323,0.0,0.318560606061,0.13636363636399998,403,Very Poor,1,0,0,0,1,0,0
12.0,9.0,4.69406392694,0.0,0.143939393939,0.218181818182,395,Very Poor,1,1,0,0,0,0,0
9.0,15.0,4.52743142145,0.0,0.0581366294524,0.13636363636399998,88,Very Poor,1,0,0,0,0,0,1
9.0,7.0,4.85443037975,0.0,0.201388888889,0.4,525,Very Poor,1,0,0,0,0,1,0
11.0,16.0,4.75239463602,0.0,0.0800020982419,0.0,301,Very Poor,1,0,0,0,0,0,1
8.0,8.0,4.62626262626,0.0,0.105774260462,0.0,529,Very Poor,1,0,1,0,0,0,0
8.0,4.0,5.02392344498,0.0,0.260401002506,-0.05,411,Very Poor,1,0,1,0,0,0,0
7.0,5.0,4.68871595331,0.0,0.112180243998,0.0,484,Very Poor,1,1,0,0,0,0,0
9.0,5.0,5.1598173516,0.0,0.104848484848,0.05,538,Very Poor,1,0,0,0,0,0,1
9.0,24.0,4.69230769231,0.0,0.24096749811,0.35,213,Very Poor,1,0,0,0,1,0,0
12.0,7.0,4.72,0.0,0.06994047619049999,0.35,205,Very Poor,1,0,0,0,0,0,1
8.0,11.0,4.79104477612,0.0,0.133477315168,0.0,245,Very Poor,1,0,0,0,0,0,1
10.0,5.0,4.43190661479,0.0,0.12797619047599998,0.0,202,Very Poor,1,0,0,0,0,1,0
10.0,14.0,4.91808346213,0.0,0.025014854426599998,0.0,82,Very Poor,1,1,0,0,0,0,0
7.0,21.0,4.6691648822300005,0.0,0.150230166246,0.0,154,Very Poor,1,0,1,0,0,0,0
7.0,13.0,4.4135021097000005,0.0,0.10843837535,0.0,287,Very Poor,1,0,0,0,0,1,0
11.0,16.0,4.870629370630001,1.0,0.167242424242,0.13636363636399998,168,Very Poor,0,0,0,0,0,1,0
11.0,6.0,4.28488852188,1.0,0.22029700458299997,0.0,318,Very Poor,0,0,0,0,0,0,0
11.0,11.0,4.70119521912,1.0,0.148603683898,0.0,343,Very Poor,0,0,0,0,0,1,0
13.0,6.0,4.52264808362,1.0,0.213237734488,0.13636363636399998,206,Very Poor,0,0,0,0,0,1,0
11.0,20.0,4.83359746434,0.0,0.150751521425,0.15,135,Very Poor,1,0,0,0,0,0,1
9.0,7.0,4.7603305785100005,0.0,0.111645021645,0.0,64,Very Poor,1,1,0,0,0,0,0
7.0,6.0,4.55602240896,0.0,0.156176999102,0.0,144,Very Poor,1,1,0,0,0,0,0
8.0,9.0,4.8932038835,0.0,0.0970346320346,0.0,109,Very Poor,1,0,1,0,0,0,0
7.0,10.0,4.7929606625300005,0.0,0.132843183387,0.2,233,Very Poor,1,0,0,0,0,0,1
9.0,10.0,4.72748267898,0.0,0.0955625,0.0,221,Very Poor,1,0,0,0,0,1,0
11.0,18.0,4.80532786885,0.0,0.0939078282828,0.25,88,Very Poor,1,1,0,0,0,0,0
10.0,6.0,4.33928571429,0.0,0.22,0.0,535,Very Poor,1,0,0,1,0,0,0
9.0,3.0,4.67886178862,0.0,0.0989177489177,0.4,610,Very Poor,1,0,0,0,0,1,0
10.0,19.0,4.8125,0.0,0.177296777297,0.0,269,Very Poor,1,0,0,0,0,1,0
10.0,8.0,4.57291666667,0.0,0.21568362193399998,-0.1,181,Very Poor,1,0,0,0,0,1,0
11.0,20.0,4.9704142011800005,0.0,0.240397727273,0.0,479,Very Poor,1,1,0,0,0,0,0
8.0,4.0,5.52029520295,0.0,0.171881149154,0.13636363636399998,471,Very Poor,1,0,0,0,0,1,0
12.0,20.0,4.961625282169999,0.0,0.125851886209,-0.375,544,Very Poor,1,0,0,1,0,0,0
11.0,4.0,4.423423423419999,0.0,0.23690476190499998,0.0,637,Very Poor,1,1,0,0,0,0,0
8.0,9.0,4.52802893309,0.0,0.141245210728,0.0,603,Very Poor,1,0,0,1,0,0,0
9.0,4.0,4.456,0.0,0.238468013468,0.25,644,Very Poor,1,0,0,0,0,0,0
11.0,11.0,4.71072319202,0.0,0.154729166667,0.0,564,Very Poor,1,0,0,0,0,0,0
7.0,20.0,4.64485981308,0.0,0.17383308853799997,0.16,261,Very Poor,1,0,0,0,1,0,0
10.0,19.0,4.82892416226,0.0,-0.021759259259299998,0.0,308,Very Poor,1,0,0,0,0,0,1
9.0,20.0,5.09367493995,0.0,0.0852739968365,0.0,213,Very Poor,1,0,0,0,0,1,0
7.0,6.0,4.91428571429,0.0,0.11055555555600001,0.0,348,Very Poor,1,0,0,1,0,0,0
10.0,5.0,4.37254901961,0.0,0.132775119617,0.0,619,Very Poor,1,0,0,0,0,1,0
9.0,10.0,4.82509505703,0.0,0.216373966942,0.0,292,Very Poor,1,0,0,0,0,0,1
9.0,5.0,4.42168674699,0.0,0.322272727273,0.13636363636399998,60,Very Poor,1,0,0,1,0,0,0
6.0,16.0,5.2922755741100005,0.0,0.0651635674931,0.0,45,Very Poor,1,0,0,0,0,0,1
13.0,34.0,4.43215339233,0.0,0.157416666667,0.2,468,Very Poor,1,1,0,0,0,0,0
11.0,5.0,4.39873417722,0.0,0.10853535353499999,0.0333333333333,503,Very Poor,1,0,0,0,0,1,0
9.0,6.0,4.794117647059999,0.0,0.07672558922560001,0.2,437,Very Poor,1,0,0,1,0,0,0
10.0,7.0,5.07738095238,0.0,0.106076388889,0.175,511,Very Poor,1,1,0,0,0,0,0
8.0,10.0,5.02961918195,0.0,0.24085497835499997,0.0,245,Very Poor,1,0,0,0,0,0,0
11.0,13.0,5.13333333333,0.0,0.0691552241162,-0.25,90,Very Poor,1,1,0,0,0,0,0
13.0,4.0,4.31272727273,0.0,-0.0649475524476,-0.15,503,Very Poor,1,1,0,0,0,0,0
11.0,2.0,4.75570032573,0.0,0.368551587302,0.9,623,Very Poor,1,0,0,0,0,1,0
7.0,16.0,5.0647342995199995,0.0,0.17953589770700001,0.0,129,Very Poor,1,0,0,0,0,0,0
13.0,12.0,4.5855513307999995,0.0,0.136455773956,0.0,51,Very Poor,1,1,0,0,0,0,0
8.0,22.0,4.65142857143,0.0,0.09277482269500001,0.0,95,Very Poor,1,0,1,0,0,0,0
7.0,10.0,4.9430740038,0.0,-0.018616584564900004,0.0,440,Very Poor,1,0,0,0,0,0,1
10.0,8.0,4.85360094451,0.0,0.0853535777948,-0.175,186,Very Poor,1,0,0,0,0,0,1
10.0,9.0,4.92889908257,0.0,-0.0112992424242,0.0,134,Very Poor,1,0,0,0,0,0,1
10.0,7.0,4.83937823834,0.0,0.141869588745,0.1,137,Very Poor,1,0,0,0,0,1,0
9.0,15.0,4.93001841621,0.0,0.0741582491582,0.0,82,Very Poor,1,0,0,0,0,0,1
7.0,9.0,4.66851851852,0.0,0.0957918940962,0.5,82,Very Poor,1,0,0,0,0,0,1
9.0,16.0,4.72505800464,0.0,0.19565094466299998,0.0,130,Very Poor,1,0,0,0,0,0,1
10.0,21.0,5.01724137931,1.0,-0.00564516129032,0.0,236,Very Poor,0,0,0,0,0,0,1
11.0,2.0,4.52918287938,0.0,-0.0613063407181,0.0,606,Very Poor,1,1,0,0,0,0,0
9.0,15.0,4.92654774397,0.0,0.101613428659,0.1,192,Very Poor,1,0,0,0,0,1,0
12.0,8.0,4.95424836601,0.0,0.127139037433,0.0,562,Very Poor,1,0,0,0,0,0,0
10.0,33.0,4.60446927374,0.0,0.088596941432,0.25,565,Very Poor,1,0,0,1,0,0,0
11.0,10.0,4.42483660131,0.0,0.270428571429,0.0,580,Very Poor,1,1,0,0,0,0,0
10.0,10.0,4.55230125523,0.0,0.139090909091,0.1,183,Very Poor,1,0,0,0,0,0,1
10.0,7.0,4.64897959184,0.0,0.0866830065359,0.0333333333333,571,Very Poor,1,0,0,0,0,0,1
8.0,9.0,4.95031055901,0.0,0.0031746031746,0.0,581,Very Poor,1,1,0,0,0,0,0
12.0,4.0,5.090909090909999,0.0,0.028333333333299997,0.0,585,Very Poor,1,0,0,0,0,0,1
10.0,12.0,4.92421052632,0.0,0.04176494237469999,1.0,237,Very Poor,1,0,0,1,0,0,0
9.0,16.0,4.47410358566,0.0,0.023914542247900003,0.5,223,Very Poor,1,0,0,0,0,1,0
11.0,5.0,4.53982300885,0.0,0.23125,0.0,533,Very Poor,1,0,0,1,0,0,0
13.0,13.0,4.83985102421,0.0,0.0326278659612,0.0,518,Very Poor,1,0,0,0,0,0,1
10.0,6.0,4.575819672130001,0.0,0.00747863247863,-0.7,455,Very Poor,1,1,0,0,0,0,0
12.0,21.0,5.04534005038,0.0,0.23535839160799998,0.318181818182,497,Very Poor,1,1,0,0,0,0,0
12.0,15.0,4.29405737705,0.0,0.030106621773299997,0.0,425,Very Poor,1,1,0,0,0,0,0
10.0,5.0,4.84688995215,0.0,0.0538461538462,0.0,585,Very Poor,1,0,0,0,0,0,1
10.0,3.0,4.54395604396,0.0,0.0969155844156,0.0,581,Very Poor,1,1,0,0,0,0,0
10.0,8.0,4.109090909090001,0.0,0.26353754940699997,0.0,603,Very Poor,1,1,0,0,0,0,0
9.0,18.0,4.82821387941,0.0,0.226987683678,0.0,635,Very Poor,1,0,0,0,0,0,0
8.0,5.0,4.76853423882,0.0,0.114078328388,0.0,87,Very Poor,1,0,0,0,0,0,1
9.0,17.0,4.76618357488,0.0,0.0929983330845,0.13636363636399998,251,Very Poor,1,0,0,0,0,0,1
7.0,12.0,4.81784386617,0.0,0.057455808080799996,0.13636363636399998,300,Very Poor,1,0,0,0,0,0,1
9.0,19.0,4.5960591133,0.0,0.13761392267300002,0.0,238,Very Poor,1,0,0,0,1,0,0
8.0,12.0,4.909090909090001,0.0,0.033961038961,0.0,250,Very Poor,1,0,0,0,0,1,0
9.0,9.0,4.714765100669999,0.0,0.0878935458481,0.0,66,Very Poor,1,0,0,0,0,0,1
9.0,0.0,4.44239631336,0.0,0.254753416518,0.0,48,Very Poor,1,0,0,0,1,0,0
11.0,16.0,5.5547826087,0.0,0.18874838611699998,0.295454545455,587,Very Poor,1,0,0,0,0,0,0
10.0,10.0,4.924914675769999,0.0,0.143653198653,0.25,582,Very Poor,1,0,0,0,0,0,1
7.0,7.0,4.82323232323,0.0,0.0744145233851,0.13636363636399998,246,Very Poor,1,0,0,0,0,0,1
12.0,26.0,4.7673992674,0.0,0.09485679698310001,0.0454545454545,321,Very Poor,1,0,0,0,0,0,0
9.0,0.0,4.94153846154,0.0,0.17170468420499999,0.214285714286,23,Very Poor,1,0,0,0,1,0,0
13.0,6.0,4.79245283019,0.0,0.2125,-0.3125,532,Very Poor,1,0,0,0,0,0,0
8.0,3.0,4.6627218934900005,0.0,0.17,0.166666666667,228,Very Poor,1,0,1,0,0,0,0
8.0,8.0,4.22927689594,0.0,0.05833333333330001,0.0,258,Very Poor,1,0,1,0,0,0,0
10.0,9.0,4.3904958677699994,0.0,0.0966257948401,0.15,452,Very Poor,1,0,1,0,0,0,0
12.0,3.0,5.128113879,0.0,0.0561079545455,0.06818181818180001,614,Very Poor,1,0,0,0,0,0,1
7.0,11.0,4.706365503080001,0.0,0.0387545568467,0.0,220,Very Poor,1,0,0,0,0,1,0
10.0,12.0,4.93529411765,0.0,0.115873015873,0.0,468,Very Poor,1,1,0,0,0,0,0
11.0,5.0,4.77456647399,0.0,0.0860227272727,0.0,493,Very Poor,1,0,0,0,0,0,0
11.0,11.0,4.6644385026699995,0.0,0.0779048683557,0.0,564,Very Poor,1,0,0,0,0,0,1
9.0,8.0,4.81598513011,0.0,0.112234042553,0.0,377,Very Poor,1,0,0,0,0,0,1
8.0,19.0,4.02114803625,0.0,0.16095374800599999,0.9,149,Very Poor,1,0,0,1,0,0,0
8.0,27.0,4.77985323549,0.0,0.10617044832599999,-0.4,280,Very Poor,1,1,0,0,0,0,0
14.0,6.0,4.61059602649,0.0,0.09507856341189999,-0.0318181818182,570,Very Poor,1,1,0,0,0,0,0
7.0,13.0,4.92647058824,0.0,0.259615384615,0.0,266,Very Poor,1,0,0,0,0,0,1
9.0,0.0,4.99217527387,0.0,0.17224368458500003,0.214285714286,8,Very Poor,1,0,0,0,1,0,0
12.0,4.0,4.49180327869,0.0,0.127777777778,0.4375,597,Very Poor,1,0,0,1,0,0,0
10.0,9.0,4.94029850746,0.0,0.110644910645,0.0333333333333,614,Very Poor,1,0,0,0,0,0,0
10.0,4.0,4.5,0.0,0.00156583062771,-0.21875,639,Very Poor,1,1,0,0,0,0,0
10.0,12.0,5.34482758621,0.0,0.116545589827,0.0,60,Very Poor,1,0,0,0,0,0,1
10.0,8.0,4.548556430450001,0.0,0.18631532158300002,0.0,277,Very Poor,1,0,0,0,0,0,0
7.0,3.0,4.725,0.0,0.0324404761905,0.0,516,Very Poor,1,0,0,0,0,0,0
7.0,11.0,4.89853438557,0.0,0.197669436298,0.1,325,Very Poor,1,0,0,0,0,0,1
8.0,5.0,4.39896373057,0.0,0.174421296296,0.5,591,Very Poor,1,0,0,1,0,0,0
9.0,10.0,5.0954954955,0.0,0.14226190476199999,0.0,158,Very Poor,1,0,1,0,0,0,0
13.0,2.0,4.312362030909999,0.0,0.18655078068,-0.05,461,Very Poor,1,1,0,0,0,0,0
7.0,7.0,4.587458745869999,0.0,0.253477828478,0.0,620,Very Poor,1,0,0,0,0,1,0
9.0,3.0,4.55263157895,0.0,0.022222222222199998,-0.075,562,Very Poor,1,0,0,1,0,0,0
10.0,8.0,4.32028469751,0.0,0.26600877193000005,1.0,228,Very Poor,1,0,0,0,0,1,0
14.0,14.0,4.8552188552199995,0.0,0.08589466089469999,0.13636363636399998,596,Very Poor,1,1,0,0,0,0,0
8.0,23.0,4.632315521630001,0.0,0.103571616462,0.0,296,Very Poor,1,0,1,0,0,0,0
10.0,8.0,4.1643454039,0.0,0.243660287081,0.13636363636399998,140,Very Poor,1,0,0,0,0,1,0
12.0,4.0,4.8046875,0.0,0.274772727273,0.0,471,Very Poor,1,0,1,0,0,0,0
10.0,1.0,4.45787545788,0.0,-0.10952214452199999,-0.5,630,Very Poor,1,1,0,0,0,0,0
10.0,30.0,4.98684210526,0.0,0.0861111111111,-0.2,579,Very Poor,1,0,0,1,0,0,0
12.0,8.0,4.69702276708,0.0,0.140748720976,0.24545454545499998,180,Very Poor,1,0,1,0,0,0,0
7.0,9.0,4.759183673469999,0.0,0.223187878788,0.25,639,Very Poor,1,1,0,0,0,0,0
14.0,4.0,4.47643097643,0.0,0.047931235431199995,-0.18333333333299998,506,Very Poor,1,1,0,0,0,0,0
13.0,6.0,4.5429553264599996,0.0,0.16846464646499998,0.0,393,Very Poor,1,0,0,0,0,0,0
10.0,14.0,4.52922590837,0.0,0.20075757575800002,0.0,464,Very Poor,1,1,0,0,0,0,0
10.0,4.0,4.6618705036,0.0,0.107894736842,0.0,479,Very Poor,1,1,0,0,0,0,0
8.0,7.0,4.34510869565,0.0,0.09848976780789999,0.0,604,Very Poor,1,1,0,0,0,0,0
9.0,8.0,5.05685618729,0.0,0.113541666667,0.4,537,Very Poor,1,1,0,0,0,0,0
11.0,43.0,4.68253968254,0.0,0.145110741289,0.0,421,Very Poor,1,1,0,0,0,0,0
8.0,12.0,4.57630331754,0.0,0.212050064133,0.366666666667,614,Very Poor,1,0,0,0,0,0,1
9.0,20.0,4.47383112352,0.0,0.09425550536419999,0.0,579,Very Poor,1,1,0,0,0,0,0
8.0,13.0,4.9384615384599995,0.0,0.134604377104,0.0,80,Very Poor,1,1,0,0,0,0,0
9.0,5.0,4.5,0.0,0.18424630924600002,0.0,420,Very Poor,1,0,0,1,0,0,0
10.0,10.0,4.99196787149,0.0,0.0391666666667,0.0,476,Very Poor,1,0,0,0,0,0,0
10.0,8.0,4.489610389609999,0.0,0.131283330196,0.15,562,Very Poor,1,1,0,0,0,0,0
6.0,31.0,4.63255813953,0.0,0.204807692308,0.4,613,Very Poor,1,0,1,0,0,0,0
10.0,16.0,4.876447876449999,0.0,0.122794563713,0.0,433,Very Poor,1,0,0,0,0,0,1
11.0,7.0,4.51704545455,0.0,0.0416666666667,0.0,619,Very Poor,1,0,0,0,0,0,0
8.0,9.0,5.25943396226,0.0,0.236045943304,0.0,548,Very Poor,1,0,0,0,0,0,0
11.0,5.0,4.89890710383,0.0,-0.028526645768,0.0,144,Very Poor,1,0,0,0,0,0,1
12.0,3.0,4.46551724138,0.0,-0.0269425675676,-0.166666666667,615,Very Poor,1,0,0,1,0,0,0
